Title	URL	Assignees	Status	Estimated size	Real size
Configurable Query Type Distribution	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/215		Product Backlog		
Tweak Grafana Dashboard	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/214		Product Backlog		
Remove CSV output format	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/213		Product Backlog		
Metrics Reporter Error Behavior	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/204		Product Backlog		
Suppress Noisy Logs	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/208		Product Backlog		
Container Termination	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/206		Product Backlog		
Test success indicator	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/172		Product Backlog		
Query Refactoring	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/117		Product Backlog		
Research Open Search regarding performance	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/177		Product Backlog		
Update/Extend Documentation	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/183		Product Backlog		
Code Cleanup	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/155		Product Backlog		
SBOM Update	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/165		Product Backlog		
Add Linting to CI/CD Pipeline	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/103		Product Backlog		
Architecture (Diagram) Refactoring	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/118		Product Backlog		
Expensive Queries	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/147	BeEugen, Carlit0, Leolingio, SaraBelz, SeboKnt	Sprint Backlog	2	
Grafana: Dashboard creation	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/193	SeboKnt	In Progress	3	
Load Generator add handling big data	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/184	Carlit0, SaraBelz	In Progress	5	
Execution of Multiple Test Runs	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/207	BeEugen, Leolingio, SaraBelz	In Progress	5	
Research: Look into queuing (OpenSearch)	https://github.com/amosproj/amos2025ws01-opensearch-load-tester/issues/181	BeEugen, Carlit0, Leolingio	Awaiting Review	2	
